绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-13
国产香蕉,2.00,2.40,2.80,香蕉类,斤,2021-05-13
泰国香蕉（帝王蕉）,7.00,7.50,8.00,香蕉类,斤,2021-05-13
晓蜜25号,2.00,2.25,2.50,甜瓜类,斤,2021-05-13
黄金瓜／金蜜,2.00,2.25,2.50,甜瓜类,斤,2021-05-13
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-13
网纹,3.00,3.50,4.00,甜瓜类,斤,2021-05-13
长香玉,1.80,2.15,2.50,甜瓜类,斤,2021-05-13
西洲蜜,2.80,2.90,3.00,甜瓜类,斤,2021-05-13
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-13
羊角蜜,2.00,3.50,5.00,甜瓜类,斤,2021-05-13
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-13
久红瑞,2.00,2.25,2.50,甜瓜类,斤,2021-05-13
绿宝甜瓜,3.50,4.25,5.00,甜瓜类,斤,2021-05-13
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-05-13
景甜,3.00,3.50,4.00,甜瓜类,斤,2021-05-13
208甜瓜,2.00,2.30,2.60,甜瓜类,斤,2021-05-13
富士（纸袋Φ70-84）,1.80,2.20,2.60,苹果类,斤,2021-05-13
富士（纸+膜袋）,1.80,2.00,2.20,苹果类,斤,2021-05-13
富士（纸袋Φ85以上）,2.80,3.20,3.60,苹果类,斤,2021-05-13
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-13
羊腩,32.00,32.00,32.00,羊肉类,斤,2021-05-13
羊里脊,42.00,42.00,42.00,羊肉类,斤,2021-05-13
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-13
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-13
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-13
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-13
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-13
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-13
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-13
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-13
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-13
鸡琵琶腿,7.50,7.50,7.50,禽肉类,斤,2021-05-13
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-13
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-13
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-13
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-13
箱鸡蛋,195.00,200.00,205.00,蛋类,斤,2021-05-13
箱鸡蛋,4.43,4.55,4.66,蛋类,斤,2021-05-13
散鸡蛋,4.80,4.80,4.80,蛋类,斤,2021-05-13
茼蒿,2.00,2.50,3.00,水菜,斤,2021-05-12
蒿子秆,1.50,1.75,2.00,水菜,斤,2021-05-12
水萝卜,1.50,1.75,2.00,水菜,斤,2021-05-12
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-12
香芹,2.00,2.25,2.50,水菜,斤,2021-05-12
菠菜,3.00,3.50,4.00,水菜,斤,2021-05-12
苋菜,3.00,3.25,3.50,水菜,斤,2021-05-12
菊花菜,1.50,1.75,2.00,水菜,斤,2021-05-12
青蒜,2.00,2.25,2.50,水菜,斤,2021-05-12
盖菜,1.00,1.25,1.50,水菜,斤,2021-05-12
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-12
菜心,1.50,1.75,2.00,水菜,斤,2021-05-12
空心菜,2.00,2.50,3.00,水菜,斤,2021-05-12
鸡毛菜,2.00,2.25,2.50,水菜,斤,2021-05-12
荠菜,4.00,4.25,4.50,水菜,斤,2021-05-12
荆芥,1.50,1.75,2.00,水菜,斤,2021-05-12
紫苏叶,4.00,4.50,5.00,水菜,斤,2021-05-12
豌豆苗,3.00,3.50,4.00,水菜,斤,2021-05-12
快菜,0.80,0.90,1.00,水菜,斤,2021-05-12
肯特新世纪澳芒,4.50,7.25,10.00,芒果类,斤,2021-05-14
妃子笑,10.00,12.00,14.00,荔枝类,斤,2021-05-14
红灯,17.00,17.50,18.00,樱桃类,斤,2021-05-14
水晶,25.00,27.50,30.00,樱桃类,斤,2021-05-14
佳红,70.00,105.00,140.00,樱桃类,斤,2021-05-14
美早,20.00,35.00,50.00,樱桃类,斤,2021-05-14
沙蜜托,20.00,22.50,25.00,樱桃类,斤,2021-05-14
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-14
箱装菠萝（上六下六）,1.40,1.60,1.80,其他类,斤,2021-05-14
国产凤梨,2.80,2.90,3.00,其他类,斤,2021-05-14
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-14
百香果,12.00,12.50,13.00,其他类,斤,2021-05-14
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-14
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-14
红颜九九草莓,8.00,10.00,12.00,其他类,斤,2021-05-14
杨梅,10.00,11.00,12.00,其他类,斤,2021-05-14
甜宝(奶油)草莓,4.00,5.50,7.00,其他类,斤,2021-05-14
火龙果,4.00,5.25,6.50,其他类,斤,2021-05-14
木瓜,3.00,3.25,3.50,其他类,斤,2021-05-14
姑娘果（灯笼果）,13.00,13.50,14.00,其他类,斤,2021-05-13
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-13
雪花梨,1.40,1.50,1.60,梨类,斤,2021-05-13
皇冠梨（标箱）,2.50,2.75,3.00,梨类,斤,2021-05-13
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-13
酥梨,1.50,1.65,1.80,梨类,斤,2021-05-13
库尔勒香梨,3.00,3.75,4.50,梨类,斤,2021-05-13
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-13
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-13
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-13
京白梨,2.00,2.25,2.50,梨类,斤,2021-05-13
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-13
鄂、湘、川脐橙,1.20,1.80,2.40,柑橘类,斤,2021-05-13
血橙二月红中华红,2.00,2.50,3.00,柑橘类,斤,2021-05-13
沃柑,3.00,3.50,4.00,柑橘类,斤,2021-05-13
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-13
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-05-13
油桃,4.00,6.50,9.00,桃李杏类,斤,2021-05-13
蟠桃,10.00,12.50,15.00,桃李杏类,斤,2021-05-13
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-12
小白菜,0.40,0.55,0.70,普通,斤,2021-05-12
芹菜,1.00,1.10,1.20,冀,斤,2021-05-12
西芹,2.00,2.25,2.50,普通,斤,2021-05-12
菠菜,1.00,1.25,1.50,鲁冀,斤,2021-05-12
莴笋,1.00,1.30,1.60,闽浙鲁,斤,2021-05-12
团生菜,1.50,1.75,2.00,云|冀,斤,2021-05-12
圆白菜,0.40,0.45,0.50,苏冀,斤,2021-05-12
紫甘蓝,2.40,2.50,2.60,闽云,斤,2021-05-12
散叶生菜,2.50,3.00,3.50,京,斤,2021-05-12
油菜,0.80,0.90,1.00,鲁京,斤,2021-05-12
香菜,0.80,1.00,1.20,鲁冀,斤,2021-05-12
茴香,0.80,1.00,1.20,冀,斤,2021-05-12
韭菜,0.80,0.90,1.00,普通,斤,2021-05-12
苦菊,2.50,2.75,3.00,辽,斤,2021-05-12
油麦菜,2.00,2.25,2.50,京,斤,2021-05-12
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-12
绿菜花,1.50,1.75,2.00,冀 苏陕,斤,2021-05-12
菜花,1.50,1.55,1.60,云,斤,2021-05-12
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-12
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-12
巨峰葡萄,7.00,10.50,14.00,葡萄类,斤,2021-05-12
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-12
玫瑰香葡萄,11.00,12.50,14.00,葡萄类,斤,2021-05-12
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-12
黑提葡萄、夏黑,10.00,11.00,12.00,葡萄类,斤,2021-05-12
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-12
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-12
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-12
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-12
台农小芒果,2.50,3.50,4.50,芒果类,斤,2021-05-12
台农大芒果,3.50,4.75,6.00,芒果类,斤,2021-05-12
红金龙,7.50,7.75,8.00,芒果类,斤,2021-05-12
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-12
青皮芒果,2.80,3.40,4.00,芒果类,斤,2021-05-12
水仙芒果,4.00,5.00,6.00,芒果类,斤,2021-05-12
肯特新世纪澳芒,4.50,7.25,10.00,芒果类,斤,2021-05-12
妃子笑,11.00,12.50,14.00,荔枝类,斤,2021-05-12
穿心莲,2.00,2.25,2.50,水菜,斤,2021-05-12
木耳菜,2.50,2.75,3.00,水菜,斤,2021-05-12
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-12
箱装菠萝（上六下六）,1.50,1.75,2.00,其他类,斤,2021-05-12
国产凤梨,2.80,2.90,3.00,其他类,斤,2021-05-12
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-12
百香果,12.00,12.50,13.00,其他类,斤,2021-05-12
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-12
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-12
红颜九九草莓,9.00,10.50,12.00,其他类,斤,2021-05-12
杨梅,10.00,11.00,12.00,其他类,斤,2021-05-12
甜宝(奶油)草莓,4.00,5.50,7.00,其他类,斤,2021-05-12
火龙果,4.00,5.25,6.50,其他类,斤,2021-05-12
木瓜,3.00,3.50,4.00,其他类,斤,2021-05-12
柿饼,6.00,7.00,8.00,其他类,斤,2021-05-12
甘蔗,1.20,1.35,1.50,其他类,斤,2021-05-12
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-12
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-12
山楂,4.00,5.00,6.00,其他类,斤,2021-05-12
猪板油,12.00,12.50,13.00,猪肉类,斤,2021-05-12
肥膘肉,8.00,9.00,10.00,猪肉类,斤,2021-05-12
猪腰子,22.00,22.00,22.00,猪肉类,斤,2021-05-12
猪心,12.00,12.00,12.00,猪肉类,斤,2021-05-12
猪肝,10.00,10.00,10.00,猪肉类,斤,2021-05-12
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-12
猪肠,22.00,22.50,23.00,猪肉类,斤,2021-05-12
整牛,34.00,34.00,34.00,牛肉类,斤,2021-05-12
牛前腱,36.00,36.00,36.00,牛肉类,斤,2021-05-12
牛后腱,36.00,36.00,36.00,牛肉类,斤,2021-05-12
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-12
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-12
牛柳（里脊）,36.00,36.50,37.00,牛肉类,斤,2021-05-12
精牛柳,40.00,41.00,42.00,牛肉类,斤,2021-05-12
牛腩,34.00,34.50,35.00,牛肉类,斤,2021-05-12
牛林,34.00,34.50,35.00,牛肉类,斤,2021-05-12
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-12
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-12
牛尾,32.00,32.50,33.00,牛肉类,斤,2021-05-12
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-12
紫菜苔,3.00,3.30,3.60,普通,斤,2021-05-12
番茄,1.00,1.30,1.60,川鲁蒙,斤,2021-05-12
番茄（精品）,1.60,1.80,2.00,鲁新,斤,2021-05-12
樱西,4.00,4.50,5.00,小红,斤,2021-05-12
黄瓜,0.70,0.85,1.00,蒙辽袋鲁,斤,2021-05-12
黄瓜(鲜干花),1.00,1.10,1.20,冀,斤,2021-05-12
小黄瓜,1.50,2.75,4.00,旱荷兰,斤,2021-05-12
茄子,0.80,1.00,1.20,鲁冀,斤,2021-05-12
长茄,1.00,1.30,1.60,云冀,斤,2021-05-12
广茄,1.80,2.30,2.80,冀一路,斤,2021-05-12
线茄,2.50,2.75,3.00,冀,斤,2021-05-12
吊冬瓜,0.60,0.65,0.70,桂,斤,2021-05-12
地冬瓜,0.40,0.45,0.50,普通,斤,2021-05-12
油菜,1.20,1.50,1.80,水菜,斤,2021-05-12
小白菜,1.00,1.25,1.50,水菜,斤,2021-05-12
油麦菜,2.00,2.25,2.50,水菜,斤,2021-05-12
奶白菜,2.00,2.25,2.50,水菜,斤,2021-05-12
散生菜,2.50,2.75,3.00,水菜,斤,2021-05-12
佛手瓜,2.50,2.65,2.80,普通,斤,2021-05-10
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-10
南北瓜,1.20,1.35,1.50,冀琼,斤,2021-05-10
尖椒,1.50,2.00,2.50,冀晋鲁新,斤,2021-05-10
螺丝椒,2.00,3.00,4.00,普通,斤,2021-05-10
柿子椒,1.50,1.85,2.20,鲁新,斤,2021-05-10
线椒,3.00,3.25,3.50,鲁琼新,斤,2021-05-10
杭椒,2.50,2.75,3.00,普通,斤,2021-05-10
小米椒,3.00,4.00,5.00,滇,斤,2021-05-10
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-10
白萝卜,0.30,0.40,0.50,冀,斤,2021-05-10
心里美,1.30,1.45,1.60,冀,斤,2021-05-10
心里美（新）,2.80,2.90,3.00,普通,斤,2021-05-10
卞萝卜,0.30,0.40,0.50,冀,斤,2021-05-10
青萝卜,1.50,2.00,2.50,冀鲁新,斤,2021-05-10
胡萝卜,0.90,1.05,1.20,冀鲁新,斤,2021-05-10
胡萝卜（洗）,0.80,0.90,1.00,冀闽箱,斤,2021-05-10
小水萝卜,0.60,0.70,0.80,普通,斤,2021-05-10
土豆,0.50,0.65,0.80,冀云,斤,2021-05-10
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-13
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-13
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-13
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-13
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-13
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-13
鸵鸟蛋,100.00,110.00,120.00,蛋类,斤,2021-05-13
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-13
北豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-13
南豆腐（屉）,2.20,2.20,2.20,豆制品,斤,2021-05-13
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-13
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-13
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-13
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-13
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-13
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-13
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-13
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-13
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-13
巨峰葡萄,6.00,9.00,12.00,葡萄类,斤,2021-05-19
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-19
玫瑰香葡萄,10.00,12.00,14.00,葡萄类,斤,2021-05-19
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-19
黑提葡萄、夏黑,10.00,10.50,11.00,葡萄类,斤,2021-05-19
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-19
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-19
维多利亚葡萄,9.00,9.50,10.00,葡萄类,斤,2021-05-19
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-19
台农小芒果,3.00,4.00,5.00,芒果类,斤,2021-05-19
台农大芒果,4.00,5.00,6.00,芒果类,斤,2021-05-19
红金龙,4.00,5.00,6.00,芒果类,斤,2021-05-19
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-19
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-05-19
水仙芒果,3.50,4.75,6.00,芒果类,斤,2021-05-19
肯特新世纪澳芒,5.00,6.50,8.00,芒果类,斤,2021-05-19
妃子笑,7.00,8.50,10.00,荔枝类,斤,2021-05-19
红灯,17.00,17.50,18.00,樱桃类,斤,2021-05-19
水晶,25.00,27.50,30.00,樱桃类,斤,2021-05-19
整羊,30.00,30.50,31.00,羊肉类,斤,2021-05-12
去骨羊前腿,41.00,41.50,42.00,羊肉类,斤,2021-05-12
去骨羊后腿,42.00,42.50,43.00,羊肉类,斤,2021-05-12
羊腰窝,40.00,40.50,41.00,羊肉类,斤,2021-05-12
羊肉片,42.00,43.00,44.00,羊肉类,斤,2021-05-12
羊腰子（挂油）,16.00,16.50,17.00,羊肉类,个,2021-05-12
羊蝎子,18.00,19.00,20.00,羊肉类,斤,2021-05-12
羊蝎子（精品）,33.00,33.50,34.00,羊肉类,斤,2021-05-12
羊排骨,32.00,32.00,32.00,羊肉类,斤,2021-05-12
羊尾巴油,10.00,10.00,10.00,羊肉类,斤,2021-05-12
羊小腿（羊棒）,25.00,25.50,26.00,羊肉类,斤,2021-05-12
羊上脑,42.00,42.50,43.00,羊肉类,斤,2021-05-12
羊骨头,11.00,11.50,12.00,羊肉类,斤,2021-05-12
羊腩,32.00,32.00,32.00,羊肉类,斤,2021-05-12
羊里脊,42.00,42.00,42.00,羊肉类,斤,2021-05-12
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-12
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-12
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-12
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-12
鸽子蛋,2.30,2.40,2.50,蛋类,斤,2021-05-12
北豆腐（屉）,1.70,1.70,1.70,豆制品,斤,2021-05-12
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-12
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-12
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-12
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-12
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-12
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-12
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-12
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-12
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-12
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-12
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-12
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-12
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-12
白条猪（瘦）,12.00,12.00,12.00,猪肉类,斤,2021-05-12
白条猪（肥）,10.00,10.00,10.00,猪肉类,斤,2021-05-12
前臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-12
前臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-12
鲤鱼,12.00,12.50,13.00,750g-1000g,斤,2021-05-12
鲤鱼,12.00,12.50,13.00,>1000g,斤,2021-05-12
草鱼,14.00,14.50,15.00,750g-1000g,斤,2021-05-12
草鱼,14.00,14.50,15.00,>1000g,斤,2021-05-12
鲫鱼,16.00,16.00,16.00,200g-250g,斤,2021-05-12
鲫鱼,17.00,17.00,17.00,350g-400g,斤,2021-05-12
胖头鱼,15.00,15.00,15.00,>2000g,斤,2021-05-12
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-05-12
鲢鱼,5.00,5.50,6.00,1000-1500g,斤,2021-05-12
嘎鱼,24.00,24.50,25.00,<100g,斤,2021-05-12
淡水鲈鱼,22.00,22.00,22.00,活,斤,2021-05-12
大白菜,0.40,0.50,0.60,储存新,斤,2021-05-11
娃娃菜,0.60,0.70,0.80,大小,斤,2021-05-11
小白菜,0.50,0.70,0.90,普通,斤,2021-05-11
芹菜,1.00,1.10,1.20,冀,斤,2021-05-11
西芹,2.00,2.25,2.50,普通,斤,2021-05-11
菠菜,1.00,1.30,1.60,鲁冀,斤,2021-05-11
莴笋,1.00,1.30,1.60,闽浙鲁,斤,2021-05-11
团生菜,1.50,1.75,2.00,云|冀,斤,2021-05-11
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-12
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-12
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-12
鸡排腿,8.00,8.00,8.00,禽肉类,斤,2021-05-12
鸡琵琶腿,8.00,8.00,8.00,禽肉类,斤,2021-05-12
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-12
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-12
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-12
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-12
箱鸡蛋,200.00,202.50,205.00,蛋类,斤,2021-05-12
箱鸡蛋,4.55,4.61,4.66,蛋类,斤,2021-05-12
散鸡蛋,4.90,4.90,4.90,蛋类,斤,2021-05-12
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-12
熟鸭蛋,6.30,6.90,7.50,蛋类,斤,2021-05-12
松花蛋,6.80,7.40,8.00,蛋类,斤,2021-05-12
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-12
鹌鹑蛋,6.80,7.15,7.50,蛋类,斤,2021-05-12
柴鸡蛋,4.90,7.45,10.00,蛋类,斤,2021-05-12
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-12
紫甘蓝,2.40,2.50,2.60,闽云,斤,2021-05-11
散叶生菜,2.50,3.00,3.50,京,斤,2021-05-11
油菜,0.80,0.90,1.00,鲁京,斤,2021-05-11
香菜,1.00,1.10,1.20,鲁冀,斤,2021-05-11
茴香,1.30,1.40,1.50,冀,斤,2021-05-11
韭菜,0.80,0.90,1.00,普通,斤,2021-05-11
苦菊,2.50,2.75,3.00,辽,斤,2021-05-11
油麦菜,2.00,2.25,2.50,京,斤,2021-05-11
散菜花,1.50,1.75,2.00,豫苏,斤,2021-05-11
绿菜花,1.50,1.75,2.00,冀 苏陕,斤,2021-05-11
菜花,1.50,1.55,1.60,云,斤,2021-05-11
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-11
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-11
紫菜苔,3.00,3.30,3.60,普通,斤,2021-05-11
番茄,1.00,1.30,1.60,川鲁蒙,斤,2021-05-11
番茄（精品）,1.60,1.80,2.00,鲁新,斤,2021-05-11
樱西,4.00,4.50,5.00,小红,斤,2021-05-11
黄瓜,0.80,0.95,1.10,蒙辽袋鲁,斤,2021-05-11
黄瓜(鲜干花),1.20,1.40,1.60,冀,斤,2021-05-11
丝瓜,1.40,2.20,3.00,豫鲁,斤,2021-05-11
丝瓜,2.50,3.65,4.80,短,斤,2021-05-11
瓠子,1.50,1.65,1.80,普通,斤,2021-05-11
西葫芦,0.60,0.70,0.80,滇鲁,斤,2021-05-11
佛手瓜,2.30,2.45,2.60,普通,斤,2021-05-11
金丝南瓜,0.70,0.85,1.00,琼,斤,2021-05-11
南北瓜,1.20,1.35,1.50,冀琼,斤,2021-05-11
尖椒,1.50,1.90,2.30,冀晋鲁新,斤,2021-05-11
螺丝椒,2.00,2.50,3.00,普通,斤,2021-05-11
柿子椒,1.50,1.85,2.20,鲁新,斤,2021-05-11
线椒,3.00,3.25,3.50,鲁琼新,斤,2021-05-11
杭椒,2.50,2.75,3.00,普通,斤,2021-05-11
小米椒,3.00,4.00,5.00,滇,斤,2021-05-11
彩椒,4.50,5.00,5.50,红黄,斤,2021-05-11
白萝卜,0.30,0.40,0.50,冀,斤,2021-05-11
心里美,1.50,1.55,1.60,冀,斤,2021-05-11
心里美（新）,2.60,2.70,2.80,普通,斤,2021-05-11
卞萝卜,0.40,0.50,0.60,冀,斤,2021-05-11
青萝卜,1.50,2.05,2.60,冀鲁新,斤,2021-05-11
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-11
香芹,2.00,2.25,2.50,水菜,斤,2021-05-11
菠菜,3.50,3.75,4.00,水菜,斤,2021-05-11
苋菜,3.00,3.25,3.50,水菜,斤,2021-05-11
菊花菜,1.50,1.75,2.00,水菜,斤,2021-05-11
青蒜,2.00,2.25,2.50,水菜,斤,2021-05-11
盖菜,1.00,1.25,1.50,水菜,斤,2021-05-11
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-11
菜心,1.50,1.75,2.00,水菜,斤,2021-05-11
空心菜,2.00,2.50,3.00,水菜,斤,2021-05-11
鸡毛菜,2.00,2.25,2.50,水菜,斤,2021-05-11
荠菜,4.00,4.25,4.50,水菜,斤,2021-05-11
荆芥,1.50,1.75,2.00,水菜,斤,2021-05-11
紫苏叶,4.00,4.50,5.00,水菜,斤,2021-05-11
豌豆苗,3.00,3.50,4.00,水菜,斤,2021-05-11
快菜,0.80,1.00,1.20,水菜,斤,2021-05-11
苦菊,3.00,3.50,4.00,水菜,斤,2021-05-11
穿心莲,2.00,2.25,2.50,水菜,斤,2021-05-11
木耳菜,2.50,2.75,3.00,水菜,斤,2021-05-11
大葱,3.50,3.75,4.00,冀苏,斤,2021-05-11
小葱,1.50,1.65,1.80,普通,斤,2021-05-11
蒜苗,1.50,3.00,4.50,云鲁,斤,2021-05-11
蒜黄,5.00,5.25,5.50,冀,斤,2021-05-11
青蒜,1.50,1.65,1.80,京,斤,2021-05-11
平菇,2.00,2.50,3.00,小叶,斤,2021-05-11
香菇,3.00,3.50,4.00,普通,斤,2021-05-11
白玉菇,4.00,4.50,5.00,普通,斤,2021-05-11
口蘑,7.00,7.50,8.00,普通,斤,2021-05-11
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-11
金针菇,1.50,1.75,2.00,普通,斤,2021-05-11
油菜,1.20,1.35,1.50,水菜,斤,2021-05-11
小白菜,1.00,1.25,1.50,水菜,斤,2021-05-11
油麦菜,2.00,2.50,3.00,水菜,斤,2021-05-11
奶白菜,2.00,2.50,3.00,水菜,斤,2021-05-11
散生菜,2.50,2.75,3.00,水菜,斤,2021-05-11
香葱,3.50,3.75,4.00,水菜,斤,2021-05-11
茼蒿,2.00,2.50,3.00,水菜,斤,2021-05-11
蒿子秆,1.00,1.25,1.50,水菜,斤,2021-05-11
白条猪（瘦）,12.00,12.00,12.00,猪肉类,斤,2021-05-11
白条猪（肥）,10.00,10.00,10.00,猪肉类,斤,2021-05-11
前臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-11
前臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-11
后臀尖（瘦）,11.00,11.50,12.00,猪肉类,斤,2021-05-11
后臀尖（肥）,10.00,10.50,11.00,猪肉类,斤,2021-05-11
五花肉（瘦）,14.00,14.50,15.00,猪肉类,斤,2021-05-11
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-11
纯通脊,12.00,13.00,14.00,猪肉类,斤,2021-05-11
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-11
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-11
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-11
